x,0.499806,y,-0.215077,z,0.0537264
x,0.500032,y,-0.215077,z,0.0537264
x,0.500259,y,-0.215077,z,0.0537264
x,0.500486,y,-0.215077,z,0.0537264
x,0.500712,y,-0.215077,z,0.0537264
x,0.500939,y,-0.215077,z,0.0537264
x,0.501165,y,-0.215077,z,0.0537264
x,0.501392,y,-0.215077,z,0.0537264
x,0.501619,y,-0.215077,z,0.0537264
x,0.501845,y,-0.215077,z,0.0537264
x,0.502072,y,-0.215077,z,0.0537264
x,0.502298,y,-0.215077,z,0.0537264
x,0.502525,y,-0.215077,z,0.0537264
x,0.502752,y,-0.215077,z,0.0537264
x,0.502978,y,-0.215077,z,0.0537264
x,0.503205,y,-0.215077,z,0.0537264
x,0.503431,y,-0.215077,z,0.0537264
x,0.503658,y,-0.215077,z,0.0537264
x,0.503885,y,-0.215077,z,0.0537265
x,0.504111,y,-0.215077,z,0.0537265
x,0.504338,y,-0.215077,z,0.0537265
x,0.504564,y,-0.215077,z,0.0537265
x,0.504791,y,-0.215077,z,0.0537265
x,0.505018,y,-0.215077,z,0.0537265
x,0.505244,y,-0.215077,z,0.0537265
x,0.505471,y,-0.215077,z,0.0537265
x,0.505697,y,-0.215077,z,0.0537265
x,0.505924,y,-0.215077,z,0.0537265
x,0.506151,y,-0.215077,z,0.0537265
x,0.506377,y,-0.215077,z,0.0537265
x,0.506604,y,-0.215077,z,0.0537265
x,0.50683,y,-0.215077,z,0.0537265
x,0.507057,y,-0.215077,z,0.0537265
x,0.507284,y,-0.215077,z,0.0537265
x,0.50751,y,-0.215077,z,0.0537265
x,0.507737,y,-0.215077,z,0.0537265
x,0.507963,y,-0.215077,z,0.0537265
x,0.50819,y,-0.215077,z,0.0537265
x,0.508417,y,-0.215077,z,0.0537265
x,0.508643,y,-0.215077,z,0.0537265
x,0.50887,y,-0.215077,z,0.0537265
x,0.509096,y,-0.215077,z,0.0537265
x,0.509323,y,-0.215077,z,0.0537265
x,0.50955,y,-0.215077,z,0.0537265
x,0.509776,y,-0.215077,z,0.0537266
x,0.510003,y,-0.215077,z,0.0537266
x,0.510229,y,-0.215077,z,0.0537266
x,0.510456,y,-0.215077,z,0.0537266
x,0.510683,y,-0.215077,z,0.0537266
x,0.510909,y,-0.215077,z,0.0537266
x,0.511136,y,-0.215077,z,0.0537266
x,0.511362,y,-0.215077,z,0.0537266
x,0.511589,y,-0.215077,z,0.0537266
x,0.511816,y,-0.215077,z,0.0537266
x,0.512042,y,-0.215077,z,0.0537266
x,0.512269,y,-0.215077,z,0.0537266
x,0.512496,y,-0.215077,z,0.0537266
x,0.512722,y,-0.215077,z,0.0537266
x,0.512949,y,-0.215077,z,0.0537266
x,0.513175,y,-0.215077,z,0.0537266
x,0.513402,y,-0.215077,z,0.0537266
x,0.513629,y,-0.215077,z,0.0537266
x,0.513855,y,-0.215077,z,0.0537266
x,0.514082,y,-0.215077,z,0.0537266
x,0.514308,y,-0.215077,z,0.0537266
x,0.514535,y,-0.215077,z,0.0537266
x,0.514762,y,-0.215077,z,0.0537266
x,0.514988,y,-0.215077,z,0.0537266
x,0.515215,y,-0.215077,z,0.0537266
x,0.515441,y,-0.215077,z,0.0537266
x,0.515668,y,-0.215077,z,0.0537266
x,0.515895,y,-0.215077,z,0.0537266
x,0.516121,y,-0.215077,z,0.0537267
x,0.516348,y,-0.215077,z,0.0537267
x,0.516121,y,-0.215077,z,0.0537267
x,0.515895,y,-0.215077,z,0.0537267
x,0.515668,y,-0.215077,z,0.0537267
x,0.515441,y,-0.215077,z,0.0537267
x,0.515215,y,-0.215077,z,0.0537267
x,0.514988,y,-0.215077,z,0.0537267
x,0.514761,y,-0.215077,z,0.0537267
x,0.514535,y,-0.215077,z,0.0537267
x,0.514308,y,-0.215077,z,0.0537267
x,0.514082,y,-0.215077,z,0.0537267
x,0.513855,y,-0.215077,z,0.0537267
x,0.513628,y,-0.215077,z,0.0537267
x,0.513402,y,-0.215077,z,0.0537267
x,0.513175,y,-0.215077,z,0.0537267
x,0.512948,y,-0.215077,z,0.0537267
x,0.512722,y,-0.215077,z,0.0537267
x,0.512495,y,-0.215077,z,0.0537267
x,0.512269,y,-0.215077,z,0.0537267
x,0.512042,y,-0.215077,z,0.0537267
x,0.511815,y,-0.215077,z,0.0537267
x,0.511589,y,-0.215077,z,0.0537267
x,0.511362,y,-0.215077,z,0.0537267
x,0.511135,y,-0.215077,z,0.0537267
x,0.510909,y,-0.215077,z,0.0537267
x,0.510682,y,-0.215077,z,0.0537267
x,0.510456,y,-0.215077,z,0.0537268
x,0.510229,y,-0.215077,z,0.0537268
x,0.510002,y,-0.215077,z,0.0537268
x,0.509776,y,-0.215077,z,0.0537268
x,0.509549,y,-0.215077,z,0.0537268
x,0.509322,y,-0.215077,z,0.0537268
x,0.509096,y,-0.215077,z,0.0537268
x,0.508869,y,-0.215077,z,0.0537268
x,0.508643,y,-0.215077,z,0.0537268
x,0.508416,y,-0.215077,z,0.0537268
x,0.508189,y,-0.215077,z,0.0537268
x,0.507963,y,-0.215077,z,0.0537268
x,0.507736,y,-0.215077,z,0.0537268
x,0.50751,y,-0.215077,z,0.0537268
x,0.507283,y,-0.215077,z,0.0537268
x,0.507056,y,-0.215077,z,0.0537268
x,0.50683,y,-0.215077,z,0.0537268
x,0.506603,y,-0.215077,z,0.0537268
x,0.506376,y,-0.215077,z,0.0537268
x,0.50615,y,-0.215077,z,0.0537268
x,0.505923,y,-0.215077,z,0.0537268
x,0.505697,y,-0.215077,z,0.0537268
x,0.50547,y,-0.215077,z,0.0537268
x,0.505243,y,-0.215077,z,0.0537268
x,0.505017,y,-0.215077,z,0.0537268
x,0.50479,y,-0.215077,z,0.0537268
x,0.504563,y,-0.215078,z,0.0537268
x,0.504337,y,-0.215078,z,0.0537269
x,0.50411,y,-0.215078,z,0.0537269
x,0.503884,y,-0.215078,z,0.0537269
x,0.503657,y,-0.215078,z,0.0537269
x,0.50343,y,-0.215078,z,0.0537269
x,0.503204,y,-0.215078,z,0.0537269
x,0.502977,y,-0.215078,z,0.0537269
x,0.50275,y,-0.215078,z,0.0537269
x,0.502524,y,-0.215078,z,0.0537269
x,0.502297,y,-0.215078,z,0.0537269
x,0.502071,y,-0.215078,z,0.0537269
x,0.501844,y,-0.215078,z,0.0537269
x,0.501617,y,-0.215078,z,0.0537269
x,0.501391,y,-0.215078,z,0.0537269
x,0.501164,y,-0.215078,z,0.0537269
x,0.500938,y,-0.215078,z,0.0537269
x,0.500711,y,-0.215078,z,0.0537269
x,0.500484,y,-0.215078,z,0.0537269
x,0.500258,y,-0.215078,z,0.0537269
x,0.500031,y,-0.215078,z,0.0537269
x,0.499804,y,-0.215078,z,0.0537269
x,0.499578,y,-0.215078,z,0.0537269
x,0.499351,y,-0.215078,z,0.0537269
x,0.499125,y,-0.215078,z,0.0537269
x,0.498898,y,-0.215078,z,0.0537269
x,0.498671,y,-0.215078,z,0.0537269
x,0.498445,y,-0.215078,z,0.0537269
x,0.498218,y,-0.215078,z,0.053727
x,0.497991,y,-0.215078,z,0.053727
x,0.497765,y,-0.215078,z,0.053727
x,0.497538,y,-0.215078,z,0.053727
x,0.497312,y,-0.215078,z,0.053727
x,0.497085,y,-0.215078,z,0.053727
x,0.496858,y,-0.215078,z,0.053727
x,0.496632,y,-0.215078,z,0.053727
x,0.496405,y,-0.215078,z,0.053727
x,0.496178,y,-0.215078,z,0.053727
x,0.495952,y,-0.215078,z,0.053727
x,0.495725,y,-0.215078,z,0.053727
x,0.495499,y,-0.215078,z,0.053727
x,0.495272,y,-0.215078,z,0.053727
x,0.495045,y,-0.215078,z,0.053727
x,0.494819,y,-0.215078,z,0.053727
x,0.494592,y,-0.215078,z,0.053727
x,0.494366,y,-0.215078,z,0.053727
x,0.494139,y,-0.215078,z,0.053727
x,0.493912,y,-0.215078,z,0.053727
x,0.493686,y,-0.215078,z,0.053727
x,0.493459,y,-0.215078,z,0.053727
x,0.493232,y,-0.215078,z,0.053727
x,0.493006,y,-0.215078,z,0.053727
x,0.492779,y,-0.215078,z,0.053727
