x,0.499755,y,-0.214381,z,0.0538669
x,0.500322,y,-0.214381,z,0.0538669
x,0.500888,y,-0.214381,z,0.0538669
x,0.501455,y,-0.214381,z,0.0538669
x,0.502021,y,-0.214381,z,0.053867
x,0.502588,y,-0.214381,z,0.053867
x,0.503154,y,-0.214381,z,0.053867
x,0.503721,y,-0.214381,z,0.053867
x,0.504287,y,-0.214381,z,0.053867
x,0.504854,y,-0.214381,z,0.0538671
x,0.50542,y,-0.214381,z,0.0538671
x,0.505987,y,-0.214381,z,0.0538671
x,0.506553,y,-0.214381,z,0.0538671
x,0.507119,y,-0.214381,z,0.0538672
x,0.507686,y,-0.214381,z,0.0538672
x,0.508252,y,-0.214381,z,0.0538672
x,0.508819,y,-0.214381,z,0.0538672
x,0.509385,y,-0.214381,z,0.0538673
x,0.509952,y,-0.214381,z,0.0538673
x,0.510518,y,-0.214381,z,0.0538673
x,0.511085,y,-0.214381,z,0.0538673
x,0.511651,y,-0.214381,z,0.0538673
x,0.512218,y,-0.214381,z,0.0538674
x,0.512784,y,-0.214381,z,0.0538674
x,0.513351,y,-0.214381,z,0.0538674
x,0.513917,y,-0.214381,z,0.0538674
